data;store_id;sku;qty
15/06/2019;7006;534819ZA0418;1;
15/06/2019;7006;5351430J0384;3;
15/06/2019;7006;5351430J0391;4;
15/06/2019;7006;5351430J0407;10;
15/06/2019;7006;5351430J0414;147;
15/06/2019;7006;5351430J0421;83;
15/06/2019;7006;5351430J0438;135;
15/06/2019;7006;5351430J0445;50;
15/06/2019;7006;5351430R0399;102;
15/06/2019;7006;5351430R0405;161;
15/06/2019;7006;5351430R0412;80;
15/06/2019;7006;5351430R0429;87;
15/06/2019;7006;5351430R0436;207;
15/06/2019;7006;5351430R0443;24;
15/06/2019;7006;5351432Y0389;124;
15/06/2019;7006;5351432Y0396;136;
15/06/2019;7006;5351432Y0402;380;
15/06/2019;7006;5351432Y0419;667;
15/06/2019;7006;5351432Y0426;459;
15/06/2019;7006;5351432Y0433;443;
15/06/2019;7006;5351432Y0440;152;
15/06/2019;7006;535382012056;1;
15/06/2019;7006;535801000008;23;
15/06/2019;7006;539423000002;1;
15/06/2019;7006;539878010007;1;
15/06/2019;7006;540341020003;1;
15/06/2019;7006;540942020006;249;
15/06/2019;7006;540942FP0006;1;
15/06/2019;7006;541218CL0404;1;
15/06/2019;7006;541410000001;62;
15/06/2019;7006;541745020002;18;
15/06/2019;7006;541745100001;1;
15/06/2019;7006;541745180003;1;
15/06/2019;7006;541745LZ0006;19;
15/06/2019;7006;541745Q40007;1;
15/06/2019;7006;541745WP0003;48;
15/06/2019;7006;544253010008;1;
15/06/2019;7006;544365NE0000;1;
15/06/2019;7006;544369NE0006;1;
15/06/2019;7006;544743000007;1;
15/06/2019;7006;544849000000;1;
15/06/2019;7006;544853000003;1;
15/06/2019;7006;544938000003;2;
15/06/2019;7006;544950000005;1;
15/06/2019;7006;544967000005;5;
15/06/2019;7006;545116NE0007;1;
15/06/2019;7006;545728000005;1;
15/06/2019;7006;545809010004;1;
15/06/2019;7006;545811NE0009;1;
15/06/2019;7006;545939070008;1;
15/06/2019;7006;545943010007;2;
15/06/2019;7006;546028070008;1;
15/06/2019;7006;700951020002;2;
15/06/2019;7006;700951BL0000;1;
15/06/2019;7006;700951NM0003;2;
15/06/2019;7006;702661022031;1;
15/06/2019;7006;703094000009;1;
15/06/2019;7006;703104020003;218;
15/06/2019;7006;703104050006;11;
15/06/2019;7006;703104100002;39;
15/06/2019;7006;703104830008;1;
15/06/2019;7006;703104EZ0008;22;
15/06/2019;7006;703104Q40008;3;
15/06/2019;7006;704703052044;1;
15/06/2019;7006;7051993L0006;1;
15/06/2019;7006;706062020009;4;
15/06/2019;7006;7060623B0000;15;
15/06/2019;7006;706062XR0009;17;
15/06/2019;7006;706379NE0371;1;
15/06/2019;7006;706588000004;1;
15/06/2019;7006;706990022021;357;
15/06/2019;7006;706990022038;554;
15/06/2019;7006;706990022045;545;
15/06/2019;7006;706990022052;253;
15/06/2019;7006;706990G02020;23;
15/06/2019;7006;706990WJ2028;11;
15/06/2019;7006;707135000003;38;
15/06/2019;7006;707238002058;1;
15/06/2019;7006;707870020854;1;
15/06/2019;7006;709232810363;1;
15/06/2019;7006;709636000001;2;
15/06/2019;7006;710197010002;1;
15/06/2019;7006;710197370003;2;
15/06/2019;7006;710467320008;1;
15/06/2019;7006;7109873I0006;2;
15/06/2019;7006;7109873U0004;4;
15/06/2019;7006;711426810004;45;
15/06/2019;7006;712534072032;1;
15/06/2019;7006;712638081695;1;
15/06/2019;7006;712841510001;2;
15/06/2019;7006;7137123A2045;1;
15/06/2019;7006;714236020003;30;
15/06/2019;7006;714236BK0000;123;
15/06/2019;7006;7161462Y3328;1;
15/06/2019;7006;7161462Y3380;1;
15/06/2019;7006;716146513365;1;
15/06/2019;7006;716146523388;1;
15/06/2019;7006;716333XT0373;1;
15/06/2019;7006;716420022040;1;
15/06/2019;7006;716535012219;4;
15/06/2019;7006;7174520E0007;2;
15/06/2019;7006;717452440006;2;
15/06/2019;7006;717705CT0000;21;
15/06/2019;7006;720397022033;1;
15/06/2019;7006;720411040005;5;
15/06/2019;7006;7204113K0009;21;
15/06/2019;7006;7204435G0006;1;
15/06/2019;7006;720961022032;1;
15/06/2019;7006;721201020399;1;
15/06/2019;7006;721939192030;1;
15/06/2019;7006;724376052035;1;
15/06/2019;7006;724861020426;3;
15/06/2019;7006;724861020433;1;
15/06/2019;7006;724861020440;4;
15/06/2019;7006;724861150420;1;
15/06/2019;7006;724861840390;1;
15/06/2019;7006;724861840406;4;
15/06/2019;7006;724861840413;2;
15/06/2019;7006;724861840420;2;
15/06/2019;7006;724861840437;10;
15/06/2019;7006;724861840444;18;
15/06/2019;7006;724861840451;3;
15/06/2019;7006;725674192010;1;
15/06/2019;7006;726626030004;48;
15/06/2019;7006;726626320006;24;
15/06/2019;7006;726628040005;20;
15/06/2019;7006;726628230000;3;
15/06/2019;7006;7266285G0003;4;
15/06/2019;7006;726628NM0008;14;
15/06/2019;7006;726631QK0005;26;
15/06/2019;7006;726648310009;39;
15/06/2019;7006;7266485V0006;1;
15/06/2019;7006;726648Q20004;21;
15/06/2019;7006;726648WQ0005;30;
15/06/2019;7006;726664140004;6;
15/06/2019;7006;726664830004;35;
15/06/2019;7006;726664EZ0004;3;
15/06/2019;7006;726664NM0000;1;
15/06/2019;7006;726665040006;1;
15/06/2019;7006;726665510004;24;
15/06/2019;7006;726665OX0005;11;
15/06/2019;7006;726682040003;3;
15/06/2019;7006;726682080009;1;
15/06/2019;7006;726682NM0006;3;
15/06/2019;7006;726698020006;1;
15/06/2019;7006;726701010000;1;
15/06/2019;7006;727212NM0008;1;
15/06/2019;7006;727344022023;1;
15/06/2019;7006;727344022047;1;
15/06/2019;7006;727565040004;14;
15/06/2019;7006;727570NM0009;3;
15/06/2019;7006;7275725D0009;1;
15/06/2019;7006;727588D10004;23;
15/06/2019;7006;727588KS0005;43;
15/06/2019;7006;727591040009;1;
15/06/2019;7006;727592690005;6;
15/06/2019;7006;7275926T0000;49;
15/06/2019;7006;727592Q20007;1;
15/06/2019;7006;727613032050;1;
15/06/2019;7006;727953012057;1;
15/06/2019;7006;727959832048;1;
15/06/2019;7006;728071020009;1;
15/06/2019;7006;728103010008;5;
15/06/2019;7006;728103020007;1;
15/06/2019;7006;7281032R0005;3;
15/06/2019;7006;728104010007;10;
15/06/2019;7006;728104020006;4;
15/06/2019;7006;728104050003;1;
15/06/2019;7006;728771020347;1;
15/06/2019;7006;728783010008;1;
15/06/2019;7006;7293262Y0004;1;
15/06/2019;7006;729674XX2032;1;
15/06/2019;7006;729677XR2042;1;
15/06/2019;7006;730877022040;1;
15/06/2019;7006;731498072025;1;
15/06/2019;7006;731498072056;1;
15/06/2019;7006;7316053K0002;5;
15/06/2019;7006;7322942R3031;13;
15/06/2019;7006;732294BK3034;13;
15/06/2019;7006;732796022033;1;
15/06/2019;7006;732807022045;1;
15/06/2019;7006;732847022043;1;
15/06/2019;7006;733586022158;4;
15/06/2019;7006;733586022165;6;
15/06/2019;7006;733586022172;3;
15/06/2019;7006;733586022189;1;
15/06/2019;7006;733586022196;2;
15/06/2019;7006;733586042156;2;
15/06/2019;7006;733586042163;44;
15/06/2019;7006;733586042170;2;
15/06/2019;7006;733586042187;3;
15/06/2019;7006;733587012158;11;
15/06/2019;7006;733587012165;12;
15/06/2019;7006;733587012172;16;
15/06/2019;7006;733587012189;9;
15/06/2019;7006;733587012196;1;
15/06/2019;7006;733641012155;7;
15/06/2019;7006;733641012162;2;
15/06/2019;7006;733641012179;79;
15/06/2019;7006;733641012186;116;
15/06/2019;7006;733641012193;1;
15/06/2019;7006;733641042152;1;
15/06/2019;7006;733641042169;1;
15/06/2019;7006;733641042176;1;
15/06/2019;7006;733641042183;1;
15/06/2019;7006;733641082189;1;
15/06/2019;7006;733641152165;1;
15/06/2019;7006;733641152172;2;
15/06/2019;7006;733641152189;1;
15/06/2019;7006;733641182155;1;
15/06/2019;7006;733641182162;1;
15/06/2019;7006;734492310007;2;
15/06/2019;7006;734493020004;7;
15/06/2019;7006;7344933I0002;3;
15/06/2019;7006;736088QJ2049;1;
15/06/2019;7006;737237042038;2;
15/06/2019;7006;737377FR2048;1;
15/06/2019;7006;737427022055;1;
15/06/2019;7006;737439BL2038;1;
15/06/2019;7006;737568510004;1;
15/06/2019;7006;737931380351;2;
15/06/2019;7006;7379315A0369;1;
15/06/2019;7006;7379373J0414;1;
15/06/2019;7006;738190022013;1;
15/06/2019;7006;738190022020;1;
15/06/2019;7006;738640150419;1;
15/06/2019;7006;738935022032;1;
15/06/2019;7006;739501010002;24;
15/06/2019;7006;739501040009;13;
15/06/2019;7006;741566020001;132;
15/06/2019;7006;741566040009;3;
15/06/2019;7006;741566UU0003;46;
15/06/2019;7006;741566XX0005;1;
15/06/2019;7006;7415672U0005;23;
15/06/2019;7006;741567P30005;31;
15/06/2019;7006;741743022026;4812;
15/06/2019;7006;741743022033;456;
15/06/2019;7006;741743022040;99;
15/06/2019;7006;741743022057;97;
15/06/2019;7006;741743042048;1;
15/06/2019;7006;741743052023;530;
15/06/2019;7006;741743052030;80;
15/06/2019;7006;741743052047;18;
15/06/2019;7006;741743052054;33;
15/06/2019;7006;741743NF2022;349;
15/06/2019;7006;741743NF2039;42;
15/06/2019;7006;741743NF2046;23;
15/06/2019;7006;741743NF2053;6;
15/06/2019;7006;741743NL2022;3;
15/06/2019;7006;741743NL2039;1;
15/06/2019;7006;741743NL2046;-1;
15/06/2019;7006;741743NL2053;1;
15/06/2019;7006;741763022051;1;
15/06/2019;7006;741769022024;142;
15/06/2019;7006;741769022031;87;
15/06/2019;7006;741769022048;76;
15/06/2019;7006;741769022055;4;
15/06/2019;7006;742223070001;3;
15/06/2019;7006;742224830000;23;
15/06/2019;7006;742292022048;1;
15/06/2019;7006;742304832054;1;
15/06/2019;7006;742323832059;1;
15/06/2019;7006;742324022046;1;
15/06/2019;7006;742324832041;1;
15/06/2019;7006;742387022021;65;
15/06/2019;7006;742387022038;109;
15/06/2019;7006;742387022045;151;
15/06/2019;7006;742387022052;35;
15/06/2019;7006;742387052028;20;
15/06/2019;7006;742387052035;75;
15/06/2019;7006;742387052042;90;
15/06/2019;7006;742387052059;2;
15/06/2019;7006;742387062034;1;
15/06/2019;7006;742387072026;2;
15/06/2019;7006;742387072033;13;
15/06/2019;7006;742387072040;15;
15/06/2019;7006;742387072057;3;
15/06/2019;7006;742387102020;3;
15/06/2019;7006;742387102037;15;
15/06/2019;7006;742387102044;18;
15/06/2019;7006;742387102051;5;
15/06/2019;7006;742387142026;9;
15/06/2019;7006;742387142033;20;
15/06/2019;7006;742387142040;19;
15/06/2019;7006;742387142057;9;
15/06/2019;7006;742387NF2029;9;
15/06/2019;7006;742387NF2036;13;
15/06/2019;7006;742387NF2043;16;
15/06/2019;7006;742387NF2050;10;
15/06/2019;7006;743094012022;2;
15/06/2019;7006;743094012053;1;
15/06/2019;7006;743203002029;1;
15/06/2019;7006;743247832057;1;
15/06/2019;7006;743706000003;1;
15/06/2019;7006;743748192025;1;
15/06/2019;7006;743748192049;6;
15/06/2019;7006;743748292022;13;
15/06/2019;7006;743748332032;18;
15/06/2019;7006;744022510009;1;
15/06/2019;7006;744089020008;1;
15/06/2019;7006;744097020007;1;
15/06/2019;7006;744117012036;1;
15/06/2019;7006;744859000001;1;
15/06/2019;7006;744860000007;80;
15/06/2019;7006;745542022027;70;
15/06/2019;7006;745542022034;129;
15/06/2019;7006;745542022041;158;
15/06/2019;7006;745542022058;14;
15/06/2019;7006;745542042025;1;
15/06/2019;7006;745542042049;2;
15/06/2019;7006;745542052024;45;
15/06/2019;7006;745542052031;63;
15/06/2019;7006;745542052048;82;
15/06/2019;7006;745542052055;3;
15/06/2019;7006;745542312029;1;
15/06/2019;7006;745542312036;2;
15/06/2019;7006;745542312043;1;
15/06/2019;7006;745729012131;1;
15/06/2019;7006;747381042174;-1;
15/06/2019;7006;747701022022;1;
15/06/2019;7006;748788182050;1;
15/06/2019;7006;749136022035;1;
15/06/2019;7006;7491363X2027;2;
15/06/2019;7006;7491363X2041;2;
15/06/2019;7006;749149012047;1;
15/06/2019;7006;749632370005;1;
15/06/2019;7006;750986TR0395;1;
15/06/2019;7006;751038010003;292;
15/06/2019;7006;751038020008;15;
15/06/2019;7006;7510383K0004;224;
15/06/2019;7006;751038EZ0001;1;
15/06/2019;7006;751039010008;1;
15/06/2019;7006;751039020007;1;
15/06/2019;7006;751203022022;21;
15/06/2019;7006;751203022039;48;
15/06/2019;7006;751203022046;34;
15/06/2019;7006;751203022053;30;
15/06/2019;7006;751204022021;1;
15/06/2019;7006;751204022038;11;
15/06/2019;7006;751204022045;21;
15/06/2019;7006;751204022052;10;
15/06/2019;7006;751265040008;2;
15/06/2019;7006;7512653K0006;2;
15/06/2019;7006;751487012214;7;
15/06/2019;7006;751487022213;26;
15/06/2019;7006;751487032218;4;
15/06/2019;7006;751487042217;11;
15/06/2019;7006;751654CL2021;4;
15/06/2019;7006;751654EZ2021;1;
15/06/2019;7006;751654EZ2038;7;
15/06/2019;7006;751654NF2024;12;
15/06/2019;7006;751654NF2031;138;
15/06/2019;7006;751654NF2048;5;
15/06/2019;7006;751654NM2027;9;
15/06/2019;7006;751654NM2034;128;
15/06/2019;7006;751654NM2041;1;
15/06/2019;7006;751654Q52022;1;
15/06/2019;7006;751655CL2020;8;
15/06/2019;7006;751655CL2031;2;
15/06/2019;7006;751655EZ2020;2;
15/06/2019;7006;751655EZ2044;2;
15/06/2019;7006;751655NF2023;71;
15/06/2019;7006;751655NF2030;449;
15/06/2019;7006;751655NF2047;-9;
15/06/2019;7006;751655NM2026;4;
15/06/2019;7006;751655NM2033;12;
15/06/2019;7006;751655NM2040;23;
15/06/2019;7006;751655Q52021;1;
15/06/2019;7006;751656022020;117;
15/06/2019;7006;751656022037;13;
15/06/2019;7006;751656022044;148;
15/06/2019;7006;751658022028;1087;
15/06/2019;7006;751658022035;26;
15/06/2019;7006;751658022042;114;
15/06/2019;7006;751658NM2027;1;
15/06/2019;7006;751658NM2034;1;
15/06/2019;7006;751659022027;43;
15/06/2019;7006;751659022034;785;
15/06/2019;7006;751659022041;20;
15/06/2019;7006;751669022024;3;
15/06/2019;7006;751669022031;2;
15/06/2019;7006;752073022037;1;
15/06/2019;7006;752073022044;1;
15/06/2019;7006;752203000003;1;
15/06/2019;7006;752229000001;395;
15/06/2019;7006;752844012021;1;
15/06/2019;7006;753034022219;51;
15/06/2019;7006;753035022027;7;
15/06/2019;7006;753035022034;29;
15/06/2019;7006;753035022041;32;
15/06/2019;7006;753036022217;238;
15/06/2019;7006;753037022216;31;
15/06/2019;7006;753038022215;13;
15/06/2019;7006;753039022023;411;
15/06/2019;7006;753039022030;107;
15/06/2019;7006;753039022047;392;
15/06/2019;7006;753040022029;215;
15/06/2019;7006;753040022036;52;
15/06/2019;7006;753040022043;94;
15/06/2019;7006;753042022218;155;
15/06/2019;7006;753043022026;42;
15/06/2019;7006;753043022033;160;
15/06/2019;7006;753043022040;82;
15/06/2019;7006;753044022025;15;
15/06/2019;7006;753044022032;15;
15/06/2019;7006;753044022049;1;
15/06/2019;7006;753045022215;55;
15/06/2019;7006;753046022023;15;
15/06/2019;7006;753046022030;69;
15/06/2019;7006;753046022047;77;
15/06/2019;7006;753890020411;1;
15/06/2019;7006;753890020428;1;
15/06/2019;7006;753890020459;2;
15/06/2019;7006;753890150446;2;
15/06/2019;7006;753890150453;1;
15/06/2019;7006;7539410R2214;-1;
15/06/2019;7006;754927XQ2218;8;
15/06/2019;7006;754928I32216;6;
15/06/2019;7006;754929D12212;1;
15/06/2019;7006;7549316P2218;4;
15/06/2019;7006;755086022216;769;
15/06/2019;7006;755086062212;87;
15/06/2019;7006;755086EZ2219;16;
15/06/2019;7006;7550923K2219;7;
15/06/2019;7006;7550933K2218;6;
15/06/2019;7006;755102022213;244;
15/06/2019;7006;755102062219;1;
15/06/2019;7006;755106EZ2218;1;
15/06/2019;7006;755107EZ2217;1;
15/06/2019;7006;756043X82214;4;
15/06/2019;7006;756049502219;2;
15/06/2019;7006;756051500005;2;
15/06/2019;7006;7560515V0003;1;
15/06/2019;7006;756104252219;1;
15/06/2019;7006;756105140003;2;
15/06/2019;7006;756289082212;1;
15/06/2019;7006;756332142214;33;
15/06/2019;7006;756332NM2214;13;
15/06/2019;7006;756333022218;1;
15/06/2019;7006;756333032217;1;
15/06/2019;7006;756333052215;5;
15/06/2019;7006;756333NM2213;1;
15/06/2019;7006;756342500000;1;
15/06/2019;7006;756684022219;110;
15/06/2019;7006;757878000006;-1;
15/06/2019;7006;758756040008;2;
15/06/2019;7006;760008CT2028;6;
15/06/2019;7006;760008CT2035;21;
15/06/2019;7006;760008CT2042;19;
15/06/2019;7006;760008CT2059;-1;
15/06/2019;7006;760008U02028;43;
15/06/2019;7006;760008U02042;4;
15/06/2019;7006;7605016T0009;1;
15/06/2019;7006;7605019O0001;4;
15/06/2019;7006;760539322027;1;
15/06/2019;7006;760699012028;1;
15/06/2019;7006;7607263L0003;2;
15/06/2019;7006;7609652X0380;1;
15/06/2019;7006;7609652X0397;1;
15/06/2019;7006;7609652X0403;2;
15/06/2019;7006;7609652X0410;3;
15/06/2019;7006;760965BL0380;1;
15/06/2019;7006;760965BL0397;1;
15/06/2019;7006;760965BL0403;1;
15/06/2019;7006;760965BL0410;5;
15/06/2019;7006;760965BL0427;2;
15/06/2019;7006;760965BL0441;40;
15/06/2019;7006;760965CK0371;5;
15/06/2019;7006;760965CK0388;5;
15/06/2019;7006;760965CK0395;198;
15/06/2019;7006;760965CK0401;223;
15/06/2019;7006;760965CK0418;777;
15/06/2019;7006;760965CK0425;373;
15/06/2019;7006;761172012214;1;
15/06/2019;7006;761172022213;12;
15/06/2019;7006;761172042217;1;
15/06/2019;7006;761172062219;11;
15/06/2019;7006;762132160002;1;
15/06/2019;7006;7621323J0006;2;
15/06/2019;7006;762134190007;2;
15/06/2019;7006;7621343J0004;1;
15/06/2019;7006;762749020007;528;
15/06/2019;7006;762841060444;1;
15/06/2019;7006;763487022025;2;
15/06/2019;7006;763487F42047;3;
15/06/2019;7006;763487PE2059;4;
15/06/2019;7006;7635454P2039;5;
15/06/2019;7006;7635454P2046;33;
15/06/2019;7006;763545RY2047;13;
15/06/2019;7006;764502020002;850;
15/06/2019;7006;764502040000;323;
15/06/2019;7006;764502060008;492;
15/06/2019;7006;764531020004;1;
15/06/2019;7006;764532020009;37;
15/06/2019;7006;764532060009;24;
15/06/2019;7006;764533020002;14;
15/06/2019;7006;764533060004;32;
15/06/2019;7006;764625460433;3;
15/06/2019;7006;765282580007;2;
15/06/2019;7006;765604022024;106;
15/06/2019;7006;765604022031;2;
15/06/2019;7006;765604022048;1;
15/06/2019;7006;765604022055;1;
15/06/2019;7006;765604052021;1;
15/06/2019;7006;765604052038;14;
15/06/2019;7006;765604052045;5;
15/06/2019;7006;765604052052;3;
15/06/2019;7006;765616320088;1;
15/06/2019;7006;765616320101;1;
15/06/2019;7006;765616320125;41;
15/06/2019;7006;7656163B0088;-6;
15/06/2019;7006;7656163B0101;-3;
15/06/2019;7006;7656163B0125;10;
15/06/2019;7006;7656163B0149;-6;
15/06/2019;7006;765616I30124;13;
15/06/2019;7006;765632020085;55;
15/06/2019;7006;765632020108;531;
15/06/2019;7006;765632020122;155;
15/06/2019;7006;765632020146;27;
15/06/2019;7006;765632N30080;18;
15/06/2019;7006;765632N30103;20;
15/06/2019;7006;765632N30127;37;
15/06/2019;7006;765632N30141;15;
15/06/2019;7006;766336372043;1;
15/06/2019;7006;766592030008;1;
15/06/2019;7006;766592040007;1;
15/06/2019;7006;766593040006;95;
15/06/2019;7006;766593EZ0007;67;
15/06/2019;7006;766596040003;5;
15/06/2019;7006;766596060001;121;
15/06/2019;7006;766597030003;3;
15/06/2019;7006;7665973W0004;219;
15/06/2019;7006;766600040005;4;
15/06/2019;7006;766600EZ0000;24;
15/06/2019;7006;767114490003;7;
15/06/2019;7006;767379310009;1;
15/06/2019;7006;7683013X0002;1;
15/06/2019;7006;7683952R0000;1;
15/06/2019;7006;768445052052;1;
15/06/2019;7006;768635010008;35;
15/06/2019;7006;768635020007;145;
15/06/2019;7006;768635040005;9;
15/06/2019;7006;768641040006;1;
15/06/2019;7006;768641080002;1;
15/06/2019;7006;768641110006;1;
15/06/2019;7006;768813010004;1;
15/06/2019;7006;768826050400;1;
15/06/2019;7006;768826690408;4;
15/06/2019;7006;768826690422;2;
15/06/2019;7006;768898010005;62;
15/06/2019;7006;768898012023;15;
15/06/2019;7006;768898012030;36;
15/06/2019;7006;768898012054;6;
15/06/2019;7006;768898020004;116;
15/06/2019;7006;768898022022;8;
15/06/2019;7006;768898022039;20;
15/06/2019;7006;768898022053;6;
15/06/2019;7006;768898040002;4;
15/06/2019;7006;768898042020;1;
15/06/2019;7006;768898042037;2;
15/06/2019;7006;768898050001;2;
15/06/2019;7006;768898060000;6;
15/06/2019;7006;768898062035;7;
15/06/2019;7006;768898062059;1;
15/06/2019;7006;768981030008;53;
15/06/2019;7006;768981050006;36;
15/06/2019;7006;768981160006;1;
15/06/2019;7006;768981EZ0002;25;
15/06/2019;7006;769602002033;1438;
15/06/2019;7006;769602002040;1134;
15/06/2019;7006;769603020005;1882;
15/06/2019;7006;769603040003;2093;
15/06/2019;7006;770413062031;1;
15/06/2019;7006;770526612048;1;
15/06/2019;7006;771045CV0003;41;
15/06/2019;7006;771070020002;183;
15/06/2019;7006;771070NE0009;200;
15/06/2019;7006;771241700003;1;
15/06/2019;7006;771248FH0009;1;
15/06/2019;7006;772201330001;311;
15/06/2019;7006;772214352045;1;
15/06/2019;7006;772260310419;1;
15/06/2019;7006;772260310426;1;
15/06/2019;7006;772260310433;1;
15/06/2019;7006;772952022026;7;
15/06/2019;7006;772952022033;30;
15/06/2019;7006;772952052023;6;
15/06/2019;7006;772952052047;1;
15/06/2019;7006;772952F42024;14;
15/06/2019;7006;772952F42031;20;
15/06/2019;7006;772952F42048;1;
15/06/2019;7006;773423862042;1;
15/06/2019;7006;773896022028;9;
15/06/2019;7006;773896022035;2;
15/06/2019;7006;773896022042;1;
15/06/2019;7006;773896022059;3;
15/06/2019;7006;774134030003;1;
15/06/2019;7006;774524020003;1;
15/06/2019;7006;774776WP2027;1;
15/06/2019;7006;774847042027;1;
15/06/2019;7006;774847042034;1484;
15/06/2019;7006;774847042041;1528;
15/06/2019;7006;7748813U0007;1;
15/06/2019;7006;775033370344;-1;
15/06/2019;7006;775219020001;335;
15/06/2019;7006;775220020007;81;
15/06/2019;7006;775221040000;219;
15/06/2019;7006;775222020005;184;
15/06/2019;7006;775223020004;222;
15/06/2019;7006;775223NM0009;481;
15/06/2019;7006;775224020003;588;
15/06/2019;7006;775225020002;31;
15/06/2019;7006;7752252R0000;1;
15/06/2019;7006;775225Q20005;1;
15/06/2019;7006;775228020009;25;
15/06/2019;7006;775228050006;2;
15/06/2019;7006;775228250000;37;
15/06/2019;7006;775228EZ0008;36;
15/06/2019;7006;775229020008;5;
15/06/2019;7006;775229NM0003;41;
15/06/2019;7006;775231020003;2;
15/06/2019;7006;775231040001;2;
15/06/2019;7006;775231160006;3;
15/06/2019;7006;775231EZ0002;3;
15/06/2019;7006;775232010003;11;
15/06/2019;7006;775232040000;6;
15/06/2019;7006;7752323K0004;1;
15/06/2019;7006;775233010002;19;
15/06/2019;7006;775233040009;7;
15/06/2019;7006;775234010001;1540;
15/06/2019;7006;775234040008;21;
15/06/2019;7006;7752363J0001;211;
15/06/2019;7006;775237040005;4;
15/06/2019;7006;775237080001;4;
15/06/2019;7006;775237EZ0002;9;
15/06/2019;7006;775625QO0002;1;
15/06/2019;7006;7756405G0218;1;
15/06/2019;7006;7756405G0263;1;
15/06/2019;7006;775641100197;1;
15/06/2019;7006;775641QF0258;1;
15/06/2019;7006;775647350398;1;
15/06/2019;7006;775901022023;79;
15/06/2019;7006;775901022030;1;
15/06/2019;7006;775901022047;1;
15/06/2019;7006;7759592V0006;27;
15/06/2019;7006;7759593X0001;31;
15/06/2019;7006;776068012193;2;
15/06/2019;7006;776080810001;35;
15/06/2019;7006;776467010387;1;
15/06/2019;7006;7764670O0402;3;
15/06/2019;7006;7764670O0440;1;
15/06/2019;7006;776467450387;1;
15/06/2019;7006;776467520381;1;
15/06/2019;7006;776467520404;1;
15/06/2019;7006;776493022026;1;
15/06/2019;7006;7768150J0448;1;
15/06/2019;7006;7768154W0382;1;
15/06/2019;7006;776815580449;3;
15/06/2019;7006;776815580463;1;
15/06/2019;7006;776815730424;1;
15/06/2019;7006;7775187Q0003;1;
15/06/2019;7006;777524330004;2;
15/06/2019;7006;777737022031;1;
15/06/2019;7006;777770610349;1;
15/06/2019;7006;777830840389;1;
15/06/2019;7006;777831840388;1;
15/06/2019;7006;778652022021;3;
15/06/2019;7006;778663010000;1;
15/06/2019;7006;778664022026;1;
15/06/2019;7006;7789172R2030;1;
15/06/2019;7006;779116492022;111;
